"Basename","Sample_Name","Sample_Plate","Sample_Well","Sentrix_ID","Sentrix_Position","Sample_Group","Pool_ID"
"208139170023_R07C01","431-BG01043","Plate10","G3",208139170023,"R07C01","431-BG01043",NA
"208139170023_R08C01","431-BG01117","Plate10","H3",208139170023,"R08C01","431-BG01117",NA
"208139170064_R01C01","431-BG01034","Plate10","A4",208139170064,"R01C01","431-BG01034",NA
"208139170064_R02C01","431-BG01131","Plate10","B4",208139170064,"R02C01","431-BG01131",NA
"208139170064_R03C01","431-BG01232","Plate10","C4",208139170064,"R03C01","431-BG01232",NA
"208139170064_R04C01","431-BG01068","Plate10","D4",208139170064,"R04C01","431-BG01068",NA
"208139170064_R05C01","431-BG01130","Plate10","E4",208139170064,"R05C01","431-BG01130",NA
"208139170064_R06C01","431-BG01079","Plate10","F4",208139170064,"R06C01","431-BG01079",NA
"208139170064_R07C01","431-BG01228","Plate10","G4",208139170064,"R07C01","431-BG01228",NA
"208139170064_R08C01","431-BG01027","Plate10","H4",208139170064,"R08C01","431-BG01027",NA
"208139170044_R01C01","431-BG01063","Plate10","A5",208139170044,"R01C01","431-BG01063",NA
"208139170044_R02C01","431-BG01070","Plate10","B5",208139170044,"R02C01","431-BG01070",NA
"208139170044_R03C01","431-BG01031","Plate10","C5",208139170044,"R03C01","431-BG01031",NA
"208139170044_R04C01","431-BG01017","Plate10","D5",208139170044,"R04C01","431-BG01017",NA
"208139170044_R05C01","431-BG01088","Plate10","E5",208139170044,"R05C01","431-BG01088",NA
"208139170044_R06C01","431-BG01283","Plate10","F5",208139170044,"R06C01","431-BG01283",NA
"208139170044_R07C01","431-BG01085","Plate10","G5",208139170044,"R07C01","431-BG01085",NA
"208139170044_R08C01","431-BG01242","Plate10","H5",208139170044,"R08C01","431-BG01242",NA
"208139170022_R01C01","431-BG01147","Plate10","A6",208139170022,"R01C01","431-BG01147",NA
"208139170022_R02C01","431-BG01072","Plate10","B6",208139170022,"R02C01","431-BG01072",NA
"208139170022_R03C01","431-BG01059","Plate10","C6",208139170022,"R03C01","431-BG01059",NA
"208139170022_R04C01","431-BG01036","Plate10","D6",208139170022,"R04C01","431-BG01036",NA
"208139170022_R05C01","431-BG01217","Plate10","E6",208139170022,"R05C01","431-BG01217",NA
"208139170022_R06C01","431-BG01054","Plate10","F6",208139170022,"R06C01","431-BG01054",NA
"208139170022_R07C01","431-BG01045","Plate10","G6",208139170022,"R07C01","431-BG01045",NA
"208139170022_R08C01","431-BG01051","Plate10","H6",208139170022,"R08C01","431-BG01051",NA
"208139170008_R01C01","431-BG00955","Plate10","A7",208139170008,"R01C01","431-BG00955",NA
"208139170008_R02C01","431-BG01083","Plate10","B7",208139170008,"R02C01","431-BG01083",NA
"208139170008_R03C01","431-BG01038","Plate10","C7",208139170008,"R03C01","431-BG01038",NA
"208139170008_R04C01","431-BG01272","Plate10","D7",208139170008,"R04C01","431-BG01272",NA
"208139170008_R05C01","431-BG01241","Plate10","E7",208139170008,"R05C01","431-BG01241",NA
"208139170008_R06C01","431-BG01032","Plate10","F7",208139170008,"R06C01","431-BG01032",NA
"208139170008_R07C01","431-BG01021","Plate10","G7",208139170008,"R07C01","431-BG01021",NA
"208139170008_R08C01","431-BG01327","Plate10","H7",208139170008,"R08C01","431-BG01327",NA
"208139170009_R01C01","431-BG00878","Plate10","A8",208139170009,"R01C01","431-BG00878",NA
"208139170009_R02C01","431-BG00012","Plate10","B8",208139170009,"R02C01","431-BG00012",NA
"208139170009_R03C01","431-BG01057","Plate10","C8",208139170009,"R03C01","431-BG01057",NA
"208139170009_R04C01","431-BG01071","Plate10","D8",208139170009,"R04C01","431-BG01071",NA
"208139170009_R05C01","431-BG01233","Plate10","E8",208139170009,"R05C01","431-BG01233",NA
"208139170009_R06C01","431-BG01267","Plate10","F8",208139170009,"R06C01","431-BG01267",NA
"208139170009_R07C01","431-BG01289","Plate10","G8",208139170009,"R07C01","431-BG01289",NA
"208139170009_R08C01","431-BG01290","Plate10","H8",208139170009,"R08C01","431-BG01290",NA
"208144140044_R01C01","431-BG01278","Plate10","A9",208144140044,"R01C01","431-BG01278",NA
"208144140044_R02C01","431-BG01234","Plate10","B9",208144140044,"R02C01","431-BG01234",NA
"208144140044_R03C01","431-BG01244","Plate10","C9",208144140044,"R03C01","431-BG01244",NA
"208144140044_R04C01","431-BG01221","Plate10","D9",208144140044,"R04C01","431-BG01221",NA
"208144140044_R05C01","431-BG01238","Plate10","E9",208144140044,"R05C01","431-BG01238",NA
"208144140044_R06C01","431-BG00497","Plate10","F9",208144140044,"R06C01","431-BG00497",NA
"208144140044_R07C01","431-BG01246","Plate10","G9",208144140044,"R07C01","431-BG01246",NA
"208144140044_R08C01","431-BG01298","Plate10","H9",208144140044,"R08C01","431-BG01298",NA
"208144140096_R01C01","431-BG01315","Plate10","A10",208144140096,"R01C01","431-BG01315",NA
"208144140096_R02C01","431-BG01253","Plate10","B10",208144140096,"R02C01","431-BG01253",NA
"208144140096_R03C01","431-BG01235","Plate10","C10",208144140096,"R03C01","431-BG01235",NA
"208144140096_R04C01","431-BG01260","Plate10","D10",208144140096,"R04C01","431-BG01260",NA
"208144140096_R05C01","431-BG01270","Plate10","E10",208144140096,"R05C01","431-BG01270",NA
"208144140096_R06C01","431-BG01249","Plate10","F10",208144140096,"R06C01","431-BG01249",NA
"208144140096_R07C01","431-BG01140","Plate10","G10",208144140096,"R07C01","431-BG01140",NA
"208144140096_R08C01","431-BG01212","Plate10","H10",208144140096,"R08C01","431-BG01212",NA
"208144140045_R01C01","431-BG01276","Plate10","A11",208144140045,"R01C01","431-BG01276",NA
"208144140045_R02C01","431-BG01091","Plate10","B11",208144140045,"R02C01","431-BG01091",NA
"208144140045_R03C01","431-BG01252","Plate10","C11",208144140045,"R03C01","431-BG01252",NA
"208144140045_R04C01","431-BG00709","Plate10","D11",208144140045,"R04C01","431-BG00709",NA
"208144140045_R05C01","431-BG01286","Plate10","E11",208144140045,"R05C01","431-BG01286",NA
"208144140045_R06C01","431-BG01250","Plate10","F11",208144140045,"R06C01","431-BG01250",NA
"208144140045_R07C01","431-BG01296","Plate10","G11",208144140045,"R07C01","431-BG01296",NA
"208144140045_R08C01","431-BG01251","Plate10","H11",208144140045,"R08C01","431-BG01251",NA
"208144140095_R01C01","431-BG01243","Plate10","A12",208144140095,"R01C01","431-BG01243",NA
"208144140095_R02C01","431-BG01149","Plate10","B12",208144140095,"R02C01","431-BG01149",NA
"208144140095_R03C01","431-BG01281","Plate10","C12",208144140095,"R03C01","431-BG01281",NA
"208144140095_R04C01","431-BG01084","Plate10","D12",208144140095,"R04C01","431-BG01084",NA
"208144140095_R05C01","431-BG00914","Plate10","E12",208144140095,"R05C01","431-BG00914",NA
"208144140095_R06C01","431-BG01074","Plate10","F12",208144140095,"R06C01","431-BG01074",NA
"208144140095_R07C01","431-BG01105","Plate10","G12",208144140095,"R07C01","431-BG01105",NA
"208144140095_R08C01","431-BG00799","Plate10","H12",208144140095,"R08C01","431-BG00799",NA
"208144140059_R01C01","431-BG01077","Plate11","A1",208144140059,"R01C01","431-BG01077",NA
"208144140059_R02C01","431-BG01069","Plate11","B1",208144140059,"R02C01","431-BG01069",NA
"208144140059_R03C01","431-BG01026","Plate11","C1",208144140059,"R03C01","431-BG01026",NA
"208144140059_R04C01","431-BG01047","Plate11","D1",208144140059,"R04C01","431-BG01047",NA
"208144140059_R05C01","431-BG01042","Plate11","E1",208144140059,"R05C01","431-BG01042",NA
"208144140059_R06C01","431-BG01058","Plate11","F1",208144140059,"R06C01","431-BG01058",NA
"208144140059_R07C01","431-BG01053","Plate11","G1",208144140059,"R07C01","431-BG01053",NA
"208144140059_R08C01","431-BG01095","Plate11","H1",208144140059,"R08C01","431-BG01095",NA
"208144140113_R01C01","431-BG01052","Plate11","A2",208144140113,"R01C01","431-BG01052",NA
"208144140113_R02C01","431-BG01062","Plate11","B2",208144140113,"R02C01","431-BG01062",NA
"208144140113_R03C01","431-BG01099","Plate11","C2",208144140113,"R03C01","431-BG01099",NA
"208144140113_R04C01","431-BG01037","Plate11","D2",208144140113,"R04C01","431-BG01037",NA
"208144140113_R05C01","431-BG01029","Plate11","E2",208144140113,"R05C01","431-BG01029",NA
"208144140113_R06C01","431-BG01090","Plate11","F2",208144140113,"R06C01","431-BG01090",NA
"208144140113_R07C01","431-BG01035","Plate11","G2",208144140113,"R07C01","431-BG01035",NA
"208144140113_R08C01","431-BG01056","Plate11","H2",208144140113,"R08C01","431-BG01056",NA
"208144140058_R01C01","431-BG01040","Plate11","A3",208144140058,"R01C01","431-BG01040",NA
"208144140058_R02C01","431-BG01067","Plate11","B3",208144140058,"R02C01","431-BG01067",NA
"208144140058_R03C01","431-BG01025","Plate11","C3",208144140058,"R03C01","431-BG01025",NA
"208144140058_R04C01","431-BG01061","Plate11","D3",208144140058,"R04C01","431-BG01061",NA
"208144140058_R05C01","431-BG01041","Plate11","E3",208144140058,"R05C01","431-BG01041",NA
"208144140058_R06C01","431-BG01066","Plate11","F3",208144140058,"R06C01","431-BG01066",NA
"208144140058_R07C01","431-BG01060","Plate11","G3",208144140058,"R07C01","431-BG01060",NA
"208144140058_R08C01","431-BG00539","Plate11","H3",208144140058,"R08C01","431-BG00539",NA
"208144140053_R01C01","431-BG01008","Plate11","A4",208144140053,"R01C01","431-BG01008",NA
"208144140053_R02C01","431-BG01087","Plate11","B4",208144140053,"R02C01","431-BG01087",NA
"208144140053_R03C01","431-BG01094","Plate11","C4",208144140053,"R03C01","431-BG01094",NA
"208144140053_R04C01","431-BG01106","Plate11","D4",208144140053,"R04C01","431-BG01106",NA
"208144140053_R05C01","431-BG01103","Plate11","E4",208144140053,"R05C01","431-BG01103",NA
"208144140053_R06C01","431-BG01110","Plate11","F4",208144140053,"R06C01","431-BG01110",NA
"208144140053_R07C01","431-BG01123","Plate11","G4",208144140053,"R07C01","431-BG01123",NA
"208144140053_R08C01","431-BG01142","Plate11","H4",208144140053,"R08C01","431-BG01142",NA
"208138740165_R01C01","431-BG01112","Plate11","A5",208138740165,"R01C01","431-BG01112",NA
"208138740165_R02C01","431-BG01229","Plate11","B5",208138740165,"R02C01","431-BG01229",NA
"208138740165_R03C01","431-BG01134","Plate11","C5",208138740165,"R03C01","431-BG01134",NA
"208138740165_R04C01","431-BG01136","Plate11","D5",208138740165,"R04C01","431-BG01136",NA
"208138740165_R05C01","431-BG01124","Plate11","E5",208138740165,"R05C01","431-BG01124",NA
"208138740165_R06C01","431-BG01109","Plate11","F5",208138740165,"R06C01","431-BG01109",NA
"208138740165_R07C01","431-BG01096","Plate11","G5",208138740165,"R07C01","431-BG01096",NA
"208138740165_R08C01","431-BG01102","Plate11","H5",208138740165,"R08C01","431-BG01102",NA
"208138740164_R01C01","431-BG01100","Plate11","A6",208138740164,"R01C01","431-BG01100",NA
"208138740164_R02C01","431-BG01097","Plate11","B6",208138740164,"R02C01","431-BG01097",NA
"208138740164_R03C01","431-BG01107","Plate11","C6",208138740164,"R03C01","431-BG01107",NA
"208138740164_R04C01","431-BG01115","Plate11","D6",208138740164,"R04C01","431-BG01115",NA
"208138740164_R05C01","431-BG01125","Plate11","E6",208138740164,"R05C01","431-BG01125",NA
"208138740164_R06C01","431-BG01114","Plate11","F6",208138740164,"R06C01","431-BG01114",NA
"208138740164_R07C01","431-BG01126","Plate11","G6",208138740164,"R07C01","431-BG01126",NA
"208138740164_R08C01","431-BG01138","Plate11","H6",208138740164,"R08C01","431-BG01138",NA
"208138740152_R01C01","431-BG01133","Plate11","A7",208138740152,"R01C01","431-BG01133",NA
"208138740152_R02C01","431-BG01132","Plate11","B7",208138740152,"R02C01","431-BG01132",NA
"208138740152_R03C01","431-BG01098","Plate11","C7",208138740152,"R03C01","431-BG01098",NA
"208138740152_R04C01","431-BG01135","Plate11","D7",208138740152,"R04C01","431-BG01135",NA
"208138740152_R05C01","431-BG01209","Plate11","E7",208138740152,"R05C01","431-BG01209",NA
"208138740152_R06C01","431-BG01245","Plate11","F7",208138740152,"R06C01","431-BG01245",NA
"208138740152_R07C01","431-BG00323","Plate11","G7",208138740152,"R07C01","431-BG00323",NA
"208138740152_R08C01","431-BG01322","Plate11","H7",208138740152,"R08C01","431-BG01322",NA
"208138740138_R01C01","431-BG01273","Plate11","A8",208138740138,"R01C01","431-BG01273",NA
"208138740138_R02C01","431-BG01247","Plate11","B8",208138740138,"R02C01","431-BG01247",NA
"208138740138_R03C01","431-BG01257","Plate11","C8",208138740138,"R03C01","431-BG01257",NA
"208138740138_R04C01","431-BG01236","Plate11","D8",208138740138,"R04C01","431-BG01236",NA
"208138740138_R05C01","431-BG01271","Plate11","E8",208138740138,"R05C01","431-BG01271",NA
"208138740138_R06C01","431-BG01339","Plate11","F8",208138740138,"R06C01","431-BG01339",NA
"208138740138_R07C01","431-BG01258","Plate11","G8",208138740138,"R07C01","431-BG01258",NA
"208138740138_R08C01","431-BG01277","Plate11","H8",208138740138,"R08C01","431-BG01277",NA
"208138740094_R01C01","431-BG01274","Plate11","A9",208138740094,"R01C01","431-BG01274",NA
"208138740094_R02C01","431-BG01280","Plate11","B9",208138740094,"R02C01","431-BG01280",NA
"208138740094_R03C01","431-BG01332","Plate11","C9",208138740094,"R03C01","431-BG01332",NA
"208138740094_R04C01","431-BG01292","Plate11","D9",208138740094,"R04C01","431-BG01292",NA
"208138740094_R05C01","431-BG01225","Plate11","E9",208138740094,"R05C01","431-BG01225",NA
"208138740094_R06C01","431-BG01291","Plate11","F9",208138740094,"R06C01","431-BG01291",NA
"208138740094_R07C01","431-BG01263","Plate11","G9",208138740094,"R07C01","431-BG01263",NA
"208138740094_R08C01","431-BG01287","Plate11","H9",208138740094,"R08C01","431-BG01287",NA
"208138740083_R01C01","431-BG01295","Plate11","A10",208138740083,"R01C01","431-BG01295",NA
"208138740083_R02C01","431-BG01331","Plate11","B10",208138740083,"R02C01","431-BG01331",NA
"208138740083_R03C01","431-BG00856","Plate11","C10",208138740083,"R03C01","431-BG00856",NA
"208138740083_R04C01","431-BG01220","Plate11","D10",208138740083,"R04C01","431-BG01220",NA
"208138740083_R05C01","431-BG01240","Plate11","E10",208138740083,"R05C01","431-BG01240",NA
"208138740083_R06C01","431-BG01275","Plate11","F10",208138740083,"R06C01","431-BG01275",NA
"208138740083_R07C01","431-BG01248","Plate11","G10",208138740083,"R07C01","431-BG01248",NA
"208138740083_R08C01","431-BG01317","Plate11","H10",208138740083,"R08C01","431-BG01317",NA
"208138740084_R01C01","431-BG01354","Plate11","A11",208138740084,"R01C01","431-BG01354",NA
"208138740084_R02C01","431-BG01261","Plate11","B11",208138740084,"R02C01","431-BG01261",NA
"208138740084_R03C01","431-BG01361","Plate11","C11",208138740084,"R03C01","431-BG01361",NA
"208138740084_R04C01","431-BG01348","Plate11","D11",208138740084,"R04C01","431-BG01348",NA
"208138740084_R05C01","431-BG01351","Plate11","E11",208138740084,"R05C01","431-BG01351",NA
"208138740084_R06C01","431-BG01360","Plate11","F11",208138740084,"R06C01","431-BG01360",NA
"208138740084_R07C01","431-BG01279","Plate11","G11",208138740084,"R07C01","431-BG01279",NA
"208138740084_R08C01","431-BG01330","Plate11","H11",208138740084,"R08C01","431-BG01330",NA
"208138740082_R01C01","431-BG01367","Plate11","A12",208138740082,"R01C01","431-BG01367",NA
"208138740082_R02C01","431-BG01344","Plate11","B12",208138740082,"R02C01","431-BG01344",NA
"208138740082_R03C01","431-BG01340","Plate11","C12",208138740082,"R03C01","431-BG01340",NA
"208138740082_R04C01","431-BG01318","Plate11","D12",208138740082,"R04C01","431-BG01318",NA
"208138740082_R05C01","431-BG01373","Plate11","E12",208138740082,"R05C01","431-BG01373",NA
"208138740082_R06C01","431-BG01320","Plate11","F12",208138740082,"R06C01","431-BG01320",NA
"208138740082_R07C01","431-BG01371","Plate11","G12",208138740082,"R07C01","431-BG01371",NA
"208138740082_R08C01","431-BG01329","Plate11","H12",208138740082,"R08C01","431-BG01329",NA
"208144140034_R01C01","431-BG01368","Plate12","A1",208144140034,"R01C01","431-BG01368",NA
"208144140034_R02C01","431-BG01352","Plate12","B1",208144140034,"R02C01","431-BG01352",NA
"208144140034_R03C01","431-BG01297","Plate12","C1",208144140034,"R03C01","431-BG01297",NA
"208144140034_R04C01","431-BG01372","Plate12","D1",208144140034,"R04C01","431-BG01372",NA
"208144140034_R05C01","431-BG01362","Plate12","E1",208144140034,"R05C01","431-BG01362",NA
"208144140034_R06C01","431-BG01396","Plate12","F1",208144140034,"R06C01","431-BG01396",NA
"208144140034_R07C01","431-BG01266","Plate12","G1",208144140034,"R07C01","431-BG01266",NA
"208144140034_R08C01","431-BG01381","Plate12","H1",208144140034,"R08C01","431-BG01381",NA
"208144140010_R01C01","431-BG01369","Plate12","A2",208144140010,"R01C01","431-BG01369",NA
"208144140010_R02C01","431-BG00588","Plate12","B2",208144140010,"R02C01","431-BG00588",NA
"208144140010_R03C01","431-BG01400","Plate12","C2",208144140010,"R03C01","431-BG01400",NA
"208144140010_R04C01","431-BG01375","Plate12","D2",208144140010,"R04C01","431-BG01375",NA
"208144140010_R05C01","431-BG01350","Plate12","E2",208144140010,"R05C01","431-BG01350",NA
"208144140010_R06C01","431-BG01265","Plate12","F2",208144140010,"R06C01","431-BG01265",NA
"208144140010_R07C01","431-BG01218","Plate12","G2",208144140010,"R07C01","431-BG01218",NA
"208144140010_R08C01","431-BG01262","Plate12","H2",208144140010,"R08C01","431-BG01262",NA
"208144140031_R01C01","431-BG01347","Plate12","A3",208144140031,"R01C01","431-BG01347",NA
"208144140031_R02C01","431-BG01328","Plate12","B3",208144140031,"R02C01","431-BG01328",NA
"208144140031_R03C01","431-BG01321","Plate12","C3",208144140031,"R03C01","431-BG01321",NA
"208144140031_R04C01","431-BG01364","Plate12","D3",208144140031,"R04C01","431-BG01364",NA
"208144140031_R05C01","431-BG01342","Plate12","E3",208144140031,"R05C01","431-BG01342",NA
"208144140031_R06C01","431-BG01293","Plate12","F3",208144140031,"R06C01","431-BG01293",NA
"208144140031_R07C01","431-BG01323","Plate12","G3",208144140031,"R07C01","431-BG01323",NA
"208144140031_R08C01","431-BG01299","Plate12","H3",208144140031,"R08C01","431-BG01299",NA
"208144140011_R01C01","431-BG01337","Plate12","A4",208144140011,"R01C01","431-BG01337",NA
"208144140011_R02C01","431-BG01336","Plate12","B4",208144140011,"R02C01","431-BG01336",NA
"208144140011_R03C01","431-BG01338","Plate12","C4",208144140011,"R03C01","431-BG01338",NA
"208144140011_R04C01","431-BG01316","Plate12","D4",208144140011,"R04C01","431-BG01316",NA
"208144140011_R05C01","431-BG01300","Plate12","E4",208144140011,"R05C01","431-BG01300",NA
"208144140011_R06C01","431-BG01319","Plate12","F4",208144140011,"R06C01","431-BG01319",NA
"208144140011_R07C01","431-BG01335","Plate12","G4",208144140011,"R07C01","431-BG01335",NA
"208144140011_R08C01","431-BG01284","Plate12","H4",208144140011,"R08C01","431-BG01284",NA
"208144140021_R01C01","431-BG01341","Plate12","A5",208144140021,"R01C01","431-BG01341",NA
